date,perfectBalance,balance
"Tue Oct 25 16:00:00 CDT 2016",271.02005242316,146.57778195013
"Wed Oct 26 16:00:00 CDT 2016",272.24813242316,146.30430195013
"Thu Oct 27 16:00:00 CDT 2016",282.03621382225,149.92608469226
"Sun Oct 30 16:00:00 CDT 2016",282.03621382225,149.92608469226
"Mon Oct 31 16:00:00 CDT 2016",284.04996382225,151.41108469226
"Tue Nov 1 16:00:00 CDT 2016",284.04996382225,151.41108469226
"Wed Nov 2 16:00:00 CDT 2016",288.61087710947,154.26428147624
"Thu Nov 3 16:00:00 CDT 2016",289.28785941855,152.30485843288
"Sun Nov 6 16:00:00 CST 2016",289.20367537481,148.43244232745
"Mon Nov 7 16:00:00 CST 2016",289.20367537481,148.43244232745
"Tue Nov 8 16:00:00 CST 2016",289.20367537481,148.43244232745
"Wed Nov 9 16:00:00 CST 2016",294.816626757,144.34819282889
"Thu Nov 10 16:00:00 CST 2016",295.57949585298,144.19248674463
"Sun Nov 13 16:00:00 CST 2016",297.30956585298,145.08410674463
"Mon Nov 14 16:00:00 CST 2016",301.40359829295,147.66816360261
"Tue Nov 15 16:00:00 CST 2016",304.88703899762,149.18953275036
"Wed Nov 16 16:00:00 CST 2016",309.4023048812,148.56815445373
"Thu Nov 17 16:00:00 CST 2016",312.5413448812,146.23629445373
"Sun Nov 20 16:00:00 CST 2016",313.5151828342,140.27456955854
"Mon Nov 21 16:00:00 CST 2016",313.6759028342,139.56504955854
"Tue Nov 22 16:00:00 CST 2016",314.3542828342,140.18136955854
"Wed Nov 23 16:00:00 CST 2016",314.3542828342,140.18136955854
"Thu Nov 24 16:00:00 CST 2016",315.82446345978,139.88382824191
"Sun Nov 27 16:00:00 CST 2016",319.18454008689,138.88339814047
"Mon Nov 28 16:00:00 CST 2016",319.18454008689,138.88339814047
"Tue Nov 29 16:00:00 CST 2016",320.62255417928,136.97770259336
"Wed Nov 30 16:00:00 CST 2016",339.0063879686,152.14593795287
"Thu Dec 1 16:00:00 CST 2016",339.0063879686,152.14593795287
"Sun Dec 4 16:00:00 CST 2016",339.2466879686,151.29420795287
"Mon Dec 5 16:00:00 CST 2016",339.2466879686,151.29420795287
"Tue Dec 6 16:00:00 CST 2016",339.2466879686,151.29420795287
"Wed Dec 7 16:00:00 CST 2016",339.07198206052,147.4696670206
"Thu Dec 8 16:00:00 CST 2016",346.24849163556,152.22777848479
"Sun Dec 11 16:00:00 CST 2016",351.96754503362,156.73518518468
"Mon Dec 12 16:00:00 CST 2016",354.55665762586,153.65791706275
"Tue Dec 13 16:00:00 CST 2016",354.55665762586,153.65791706275
"Wed Dec 14 16:00:00 CST 2016",357.24397847723,152.52788204028
"Thu Dec 15 16:00:00 CST 2016",364.73573156835,158.51757142513
"Sun Dec 18 16:00:00 CST 2016",368.97338156835,159.63447142513
"Mon Dec 19 16:00:00 CST 2016",370.41562698037,156.86505584579
"Tue Dec 20 16:00:00 CST 2016",371.83066626588,156.65504133569
"Wed Dec 21 16:00:00 CST 2016",375.99298856393,156.33397260068
"Thu Dec 22 16:00:00 CST 2016",379.63812905531,152.26940264137
"Mon Dec 26 17:00:00 CST 2016",379.63812905531,152.26940264137
"Tue Dec 27 17:00:00 CST 2016",382.61654007666,152.17822352316
"Wed Dec 28 17:00:00 CST 2016",385.29212933997,147.38680826407
"Thu Dec 29 17:00:00 CST 2016",385.59129602814,147.42897414288
"Mon Jan 2 17:00:00 CST 2017",385.94197740608,146.13728392726
"Tue Jan 3 17:00:00 CST 2017",388.29740386725,145.62344224416
"Wed Jan 4 17:00:00 CST 2017",388.29740386725,145.62344224416
"Thu Jan 5 17:00:00 CST 2017",389.66014317956,143.83781519911
"Sun Jan 8 16:00:00 CST 2017",392.27677836286,145.9315438038
"Mon Jan 9 16:00:00 CST 2017",392.27677836286,145.9315438038
"Tue Jan 10 16:00:00 CST 2017",392.27677836286,145.9315438038
"Wed Jan 11 16:00:00 CST 2017",392.27677836286,145.9315438038
"Thu Jan 12 16:00:00 CST 2017",395.70961483177,145.78778515284
"Sun Jan 15 16:00:00 CST 2017",395.70961483177,145.78778515284
"Mon Jan 16 16:00:00 CST 2017",395.70961483177,145.78778515284
"Tue Jan 17 16:00:00 CST 2017",397.96416270647,146.98978219623
"Wed Jan 18 16:00:00 CST 2017",399.36193098005,147.1872279088
"Thu Jan 19 16:00:00 CST 2017",402.31505127067,145.36501599568
"Sun Jan 22 16:00:00 CST 2017",402.31505127067,145.36501599568
"Mon Jan 23 16:00:00 CST 2017",404.2598198984,146.91174029089
"Tue Jan 24 16:00:00 CST 2017",410.81926324037,143.89138411111
"Wed Jan 25 16:00:00 CST 2017",411.56608324037,143.32896411111
"Thu Jan 26 16:00:00 CST 2017",417.23720220735,148.20841936674
"Sun Jan 29 16:00:00 CST 2017",417.81157660601,147.91473287087
"Mon Jan 30 16:00:00 CST 2017",417.81157660601,147.91473287087
"Tue Jan 31 16:00:00 CST 2017",421.56245113073,151.61266358371
"Wed Feb 1 16:00:00 CST 2017",422.97254012025,150.50833417818
"Thu Feb 2 16:00:00 CST 2017",422.97254012025,150.50833417818
"Sun Feb 5 16:00:00 CST 2017",424.58928012025,146.72738417818
"Mon Feb 6 16:00:00 CST 2017",425.27676012025,145.63550417818
"Tue Feb 7 16:00:00 CST 2017",429.41105720898,144.69231601958
"Wed Feb 8 16:00:00 CST 2017",429.53654720898,144.34686601958
"Thu Feb 9 16:00:00 CST 2017",436.44271802902,150.60650641706
"Sun Feb 12 16:00:00 CST 2017",436.44271802902,150.60650641706
"Mon Feb 13 16:00:00 CST 2017",443.47289776403,153.11418645839
"Tue Feb 14 16:00:00 CST 2017",443.47289776403,153.11418645839
"Wed Feb 15 16:00:00 CST 2017",445.96724776403,151.82001645839
"Thu Feb 16 16:00:00 CST 2017",445.94630776403,149.72601645839
"Sun Feb 19 16:00:00 CST 2017",448.19379776403,150.98216645839
"Mon Feb 20 16:00:00 CST 2017",448.97798992492,144.47336993171
"Tue Feb 21 16:00:00 CST 2017",449.32077992492,142.03666993171
"Wed Feb 22 16:00:00 CST 2017",449.40603992492,139.97418993171
"Thu Feb 23 16:00:00 CST 2017",449.40603992492,139.97418993171
