date,perfectBalance,balance
"Mon Oct 24 16:00:00 CDT 2016",226.40956920087,135.91734457377
"Tue Oct 25 16:00:00 CDT 2016",228.01707070117,135.73423325743
"Wed Oct 26 16:00:00 CDT 2016",229.01191070117,135.51269325743
"Thu Oct 27 16:00:00 CDT 2016",236.4435786167,138.52528620087
"Sun Oct 30 16:00:00 CDT 2016",236.4435786167,138.52528620087
"Mon Oct 31 16:00:00 CDT 2016",238.0671086167,139.72252620087
"Tue Nov 1 16:00:00 CDT 2016",238.0671086167,139.72252620087
"Wed Nov 2 16:00:00 CDT 2016",241.59310525505,141.97316596987
"Thu Nov 3 16:00:00 CDT 2016",242.11179524969,140.47189612245
"Sun Nov 6 16:00:00 CST 2016",242.04735091276,137.50749482795
"Mon Nov 7 16:00:00 CST 2016",242.04735091276,137.50749482795
"Tue Nov 8 16:00:00 CST 2016",242.04735091276,137.50749482795
"Wed Nov 9 16:00:00 CST 2016",246.04033972755,134.60200688514
"Thu Nov 10 16:00:00 CST 2016",246.51508658985,134.50510824901
"Sun Nov 13 16:00:00 CST 2016",247.92367658985,135.23104824901
"Mon Nov 14 16:00:00 CST 2016",250.91763120148,137.1640876237
"Tue Nov 15 16:00:00 CST 2016",253.23195725833,138.1273795617
"Wed Nov 16 16:00:00 CST 2016",256.40548568171,137.47895667891
"Thu Nov 17 16:00:00 CST 2016",258.74708568171,135.53856667891
"Sun Nov 20 16:00:00 CST 2016",259.52411972265,130.83757148091
"Mon Nov 21 16:00:00 CST 2016",259.64342972265,130.31086148091
"Tue Nov 22 16:00:00 CST 2016",260.11892972265,130.74286148091
"Wed Nov 23 16:00:00 CST 2016",260.11892972265,130.74286148091
"Thu Nov 24 16:00:00 CST 2016",261.18129752086,130.54184672976
"Sun Nov 27 16:00:00 CST 2016",263.77758823083,129.79077442864
"Mon Nov 28 16:00:00 CST 2016",263.77758823083,129.79077442864
"Tue Nov 29 16:00:00 CST 2016",264.67289764443,128.60428594301
"Wed Nov 30 16:00:00 CST 2016",278.30294394304,139.97513099287
"Thu Dec 1 16:00:00 CST 2016",278.30294394304,139.97513099287
"Sun Dec 4 16:00:00 CST 2016",278.46854394304,139.38817099287
"Mon Dec 5 16:00:00 CST 2016",278.46854394304,139.38817099287
"Tue Dec 6 16:00:00 CST 2016",278.46854394304,139.38817099287
"Wed Dec 7 16:00:00 CST 2016",278.33442927999,136.45222552827
"Thu Dec 8 16:00:00 CST 2016",283.15546743769,139.57696256675
"Sun Dec 11 16:00:00 CST 2016",287.52561306876,143.02124299674
"Mon Dec 12 16:00:00 CST 2016",289.45972320138,140.68337205697
"Tue Dec 13 16:00:00 CST 2016",289.45972320138,140.68337205697
