date,perfectBalance,balance
"Tue Jul 3 13:00:00 CDT 2012",116.81722,94.38987
"Wed Jul 4 13:00:00 CDT 2012",116.81722,94.38987
"Thu Jul 5 13:00:00 CDT 2012",116.81722,94.38987
"Fri Jul 6 13:00:00 CDT 2012",116.81722,94.38987
"Sun Jul 8 14:00:00 CDT 2012",116.81722,94.38987
"Mon Jul 9 14:00:00 CDT 2012",116.81722,94.38987
"Tue Jul 10 14:00:00 CDT 2012",116.81722,94.38987
"Wed Jul 11 14:00:00 CDT 2012",116.81722,94.38987
"Thu Jul 12 14:00:00 CDT 2012",116.81722,94.38987
"Fri Jul 13 14:00:00 CDT 2012",116.81722,94.38987
"Sun Jul 15 12:00:00 CDT 2012",116.81722,94.38987
"Mon Jul 16 12:00:00 CDT 2012",116.81722,94.38987
"Tue Jul 17 12:00:00 CDT 2012",116.81722,94.38987
"Wed Jul 18 12:00:00 CDT 2012",116.81722,94.38987
"Thu Jul 19 12:00:00 CDT 2012",116.81722,94.38987
"Fri Jul 20 12:00:00 CDT 2012",116.81722,94.38987
"Sun Jul 22 14:00:00 CDT 2012",116.81722,94.38987
"Mon Jul 23 14:00:00 CDT 2012",116.81722,94.38987
"Tue Jul 24 14:00:00 CDT 2012",116.81722,94.38987
"Wed Jul 25 14:00:00 CDT 2012",116.81722,94.38987
"Thu Jul 26 14:00:00 CDT 2012",116.81722,94.38987
"Fri Jul 27 14:00:00 CDT 2012",121.83997,99.29977
"Sun Jul 29 14:00:00 CDT 2012",121.83997,99.29977
"Mon Jul 30 14:00:00 CDT 2012",121.83997,99.29977
"Tue Jul 31 14:00:00 CDT 2012",121.83997,99.29977
"Wed Aug 1 14:00:00 CDT 2012",121.83997,99.29977
"Thu Aug 2 14:00:00 CDT 2012",121.83997,99.29977
"Fri Aug 3 14:00:00 CDT 2012",121.83997,99.29977
"Sun Aug 5 14:00:00 CDT 2012",121.83997,99.29977
"Mon Aug 6 14:00:00 CDT 2012",121.83997,99.29977
"Tue Aug 7 14:00:00 CDT 2012",121.83997,99.29977
"Wed Aug 8 14:00:00 CDT 2012",121.83997,99.29977
"Thu Aug 9 14:00:00 CDT 2012",121.83997,99.29977
"Fri Aug 10 14:00:00 CDT 2012",121.83997,99.29977
"Sun Aug 12 14:00:00 CDT 2012",121.83997,99.29977
"Mon Aug 13 14:00:00 CDT 2012",121.83997,99.29977
"Tue Aug 14 14:00:00 CDT 2012",121.83997,99.29977
"Wed Aug 15 14:00:00 CDT 2012",121.83997,99.29977
"Thu Aug 16 14:00:00 CDT 2012",121.83997,99.29977
"Fri Aug 17 14:00:00 CDT 2012",121.83997,99.29977
"Sun Aug 19 14:00:00 CDT 2012",121.83997,99.29977
"Mon Aug 20 14:00:00 CDT 2012",121.83997,99.29977
"Tue Aug 21 14:00:00 CDT 2012",121.83997,99.29977
"Wed Aug 22 14:00:00 CDT 2012",121.83997,99.29977
"Thu Aug 23 14:00:00 CDT 2012",121.83997,99.29977
"Fri Aug 24 14:00:00 CDT 2012",121.83997,99.29977
"Sun Aug 26 14:00:00 CDT 2012",121.83997,99.29977
"Mon Aug 27 14:00:00 CDT 2012",121.83997,99.29977
"Tue Aug 28 14:00:00 CDT 2012",121.83997,99.29977
"Wed Aug 29 14:00:00 CDT 2012",121.83997,99.29977
"Thu Aug 30 14:00:00 CDT 2012",121.83997,99.29977
"Fri Aug 31 14:00:00 CDT 2012",121.83997,99.29977
"Sun Sep 2 13:00:00 CDT 2012",121.83997,99.29977
"Mon Sep 3 13:00:00 CDT 2012",121.83997,99.29977
"Tue Sep 4 13:00:00 CDT 2012",121.83997,99.29977
"Wed Sep 5 13:00:00 CDT 2012",121.83997,99.29977
"Thu Sep 6 13:00:00 CDT 2012",121.83997,99.29977
"Fri Sep 7 13:00:00 CDT 2012",121.83997,99.29977
"Sun Sep 9 12:00:00 CDT 2012",121.83997,99.29977
"Mon Sep 10 12:00:00 CDT 2012",121.83997,99.29977
"Tue Sep 11 12:00:00 CDT 2012",121.83997,99.29977
"Wed Sep 12 12:00:00 CDT 2012",121.83997,99.29977
"Thu Sep 13 12:00:00 CDT 2012",127.22047,104.51367
"Fri Sep 14 12:00:00 CDT 2012",127.22047,104.51367
"Sat Sep 15 15:00:00 CDT 2012",127.22047,104.51367
"Sun Sep 16 15:00:00 CDT 2012",127.22047,104.51367
"Mon Sep 17 15:00:00 CDT 2012",127.22047,104.51367
"Tue Sep 18 15:00:00 CDT 2012",127.22047,104.51367
"Wed Sep 19 15:00:00 CDT 2012",127.22047,104.51367
"Thu Sep 20 15:00:00 CDT 2012",127.22047,104.51367
"Fri Sep 21 15:00:00 CDT 2012",127.22047,104.51367
"Sun Sep 23 12:00:00 CDT 2012",127.22047,104.51367
"Mon Sep 24 12:00:00 CDT 2012",127.22047,104.51367
"Tue Sep 25 12:00:00 CDT 2012",127.22047,104.51367
"Wed Sep 26 12:00:00 CDT 2012",132.56344,109.83495
