date,perfectBalance,balance
"Wed May 25 16:00:00 CDT 2016",1364.59604,1006.3202699997
"Thu May 26 16:00:00 CDT 2016",1364.59604,1006.3202699997
"Sun May 29 16:00:00 CDT 2016",1364.59604,1006.3202699997
"Mon May 30 16:00:00 CDT 2016",1364.59604,1006.3202699997
"Tue May 31 16:00:00 CDT 2016",1364.59604,1006.3202699997
"Wed Jun 1 16:00:00 CDT 2016",1364.59604,1006.3202699997
"Thu Jun 2 16:00:00 CDT 2016",1364.59604,1006.3202699997
"Sun Jun 5 16:00:00 CDT 2016",1399.41941,901.02771999971
"Mon Jun 6 16:00:00 CDT 2016",1469.83759,968.6029299997
"Tue Jun 7 16:00:00 CDT 2016",1469.83759,968.6029299997
"Wed Jun 8 16:00:00 CDT 2016",1469.83759,968.6029299997
"Thu Jun 9 16:00:00 CDT 2016",1469.83759,968.6029299997
"Sun Jun 12 16:00:00 CDT 2016",1469.83759,968.6029299997
"Mon Jun 13 16:00:00 CDT 2016",1469.83759,968.6029299997
"Tue Jun 14 16:00:00 CDT 2016",1469.83759,968.6029299997
"Wed Jun 15 16:00:00 CDT 2016",1549.27179,1040.7781299997
"Thu Jun 16 16:00:00 CDT 2016",1610.94972,906.5146599997
"Sun Jun 19 16:00:00 CDT 2016",1638.24244,886.2700599997
"Mon Jun 20 16:00:00 CDT 2016",1743.09859,862.5069599997
"Tue Jun 21 16:00:00 CDT 2016",1799.41485,822.8963499997
"Wed Jun 22 16:00:00 CDT 2016",1799.41485,822.8963499997
"Thu Jun 23 16:00:00 CDT 2016",1880.70353,862.4170499997
"Sun Jun 26 16:00:00 CDT 2016",2312.85364,916.2061099997
"Mon Jun 27 16:00:00 CDT 2016",2794.97072,1090.6368599997
"Tue Jun 28 16:00:00 CDT 2016",2794.97072,1090.6368599997
"Wed Jun 29 16:00:00 CDT 2016",2794.97072,1090.6368599997
"Thu Jun 30 16:00:00 CDT 2016",3058.24517,1248.2944199997
"Sun Jul 3 16:00:00 CDT 2016",3299.06886,1352.0831999997
"Mon Jul 4 16:00:00 CDT 2016",3299.06886,1352.0831999997
"Tue Jul 5 16:00:00 CDT 2016",3372.85479,1203.0434199997
"Wed Jul 6 16:00:00 CDT 2016",3389.72916,1147.8380299997
"Thu Jul 7 16:00:00 CDT 2016",3493.94556,1238.1589099997
"Sun Jul 10 16:00:00 CDT 2016",3681.18428,1351.9080299997
"Mon Jul 11 16:00:00 CDT 2016",3681.18428,1351.9080299997
"Tue Jul 12 16:00:00 CDT 2016",3796.95938,1456.1775299997
"Wed Jul 13 16:00:00 CDT 2016",3796.95938,1456.1775299997
